漫画,僕のヒーローアカデミア,キャラクター,HHQ_601,主人公緑谷出久の個性は？,ワン・フォー・オール,オール・フォー・ワン,爆破,無個性,1,ワン・フォー・オールは代々受け継がれてきた個性です。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_602,爆豪勝己の個性は？,爆破,半冷半燃,無重力,硬化,1,爆豪勝己は掌から爆破を起こすことができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_603,麗日お茶子の個性は？,無重力,創造,電気,高速,1,麗日お茶子は触れたものを無重力にすることができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_604,飯田天哉の個性は？,エンジン,テープ,蛙,剛翼,1,飯田天哉は脚にエンジンが備わっています。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_605,轟焦凍の個性は？,半冷半燃,爆破,個性抹消,硬化,1,轟焦凍は右から氷、左から炎を出すことができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_606,切島鋭児郎の個性は？,硬化,電気,透明化,伸縮,1,切島鋭児郎は体を硬くすることができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_607,八百万百の個性は？,創造,放電,黒影,帯電,1,八百万百は体から様々な物質を創造することができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_608,常闇踏陰の個性は？,黒影,電気,伸縮,剛翼,1,常闇踏陰は影を操る能力を持っています。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_609,蛙吹梅雨の個性は？,蛙,透明化,分裂,変身,1,蛙吹梅雨は蛙のような能力を持っています。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_610,上鳴電気の個性は？,帯電,放電,電気分解,電気操作,1,上鳴電気は体から電気を放つことができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_611,峰田実の個性は？,もぎもぎ,粘着,吸引,増殖,1,峰田実は頭のボールを無限に生成し、粘着させることができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_612,耳郎響香の個性は？,イヤホンジャック,音波,超音波,振動,1,耳郎響香は耳たぶにイヤホンジャックがついています。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_613,瀬呂範太の個性は？,テープ,糸,接着,ゴム,1,瀬呂範太は肘から粘着性のあるテープを出すことができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_614,芦戸三奈の個性は？,酸,毒,溶解,腐食,1,芦戸三奈は体から酸を出すことができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_615,障子目蔵の個性は？,複製腕,多腕,再生,透明化,1,障子目蔵は多数の腕を複製することができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_616,オールマイトの個性は？,ワン・フォー・オール,超筋力,飛行,個性抹消,1,オールマイトもワン・フォー・オールを受け継いでいます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_617,イレイザー・ヘッド（相澤消太）の個性は？,個性抹消,個性吸収,個性操作,個性停止,1,イレイザー・ヘッドは見た相手の個性を一時的に抹消できます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_618,プレゼント・マイク（山田ひざし）の個性は？,ヴォイス,大声,音波,超音波,1,プレゼント・マイクは大声を出す個性です。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_619,ミッドナイト（香山睡）の個性は？,眠り香,催眠,魅惑,幻覚,1,ミッドナイトは体を覆う布から眠り香を出すことができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_620,エンデヴァー（轟炎司）の個性は？,ヘルフレイム,半冷半燃,爆炎,炎熱,1,エンデヴァーは炎を操る個性を持っています。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_621,ホークスの個性は？,剛翼,飛行,超音速,羽,1,ホークスは背中に大きな翼が生えています。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_622,ベストジーニストの個性は？,繊維操作,糸操作,布操作,衣服操作,1,ベストジーニストは繊維を自由に操ることができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_623,エッジショットの個性は？,紙肢,紙化,折り紙,変形,1,エッジショットは体を紙のように薄く伸ばすことができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_624,ミルコ（兎山ルミ）の個性は？,兎,跳躍,聴覚強化,脚力強化,1,ミルコは兎のような身体能力を持っています。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_625,ギャングオルカ（逆俣空悟）の個性は？,オルカ,クジラ,超音波,水圧,1,ギャングオルカはオルカのような能力を持っています。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_626,リカバリーガール（治癒の少女）の個性は？,治癒,回復,再生,蘇生,1,リカバリーガールはキスで相手の治癒力を高めることができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_627,根津校長の個性は？,ハイスペック,超頭脳,天才,思考加速,1,根津校長は非常に高い知能を持っています。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_628,トゥワイス（分倍河原仁）の個性は？,二倍,複製,分身,増殖,1,トゥワイスは触れたものを二倍に複製することができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_629,死柄木弔の個性は？,崩壊,分解,消滅,破壊,1,死柄木弔は触れたものを崩壊させることができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_630,荼毘（轟燈矢）の個性は？,蒼炎,赫炎,青炎,黒炎,1,荼毘は青い炎を操る個性を持っています。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_631,トガヒミコの個性は？,変身,吸血,模倣,擬態,1,トガヒミコは血を摂取することで相手に変身できます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_632,スピナー（伊口秀一）の個性は？,ゲコゲコ,爬虫類,壁走り,擬態,1,スピナーは爬虫類のような外見と能力を持っています。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_633,Mr.コンプレス（迫圧紘）の個性は？,圧縮,収縮,凝縮,縮小,1,Mr.コンプレスは対象を圧縮して球体にする個性です。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_634,オーバーホール（治崎廻）の個性は？,オーバーホール,分解,再構築,修復,1,オーバーホールは触れたものを分解し再構築できます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_635,クロノスタシス（玄野針）の個性は？,遅延,時間停止,時間加速,時間逆行,1,クロノスタシスは針で刺した相手の動作を遅延させることができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_636,ファットガムの個性は？,脂肪吸着,脂肪吸収,肥満,緩衝,1,ファットガムは脂肪で攻撃を吸収し、それをエネルギーに変えることができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_637,天喰環の個性は？,再現,吸収,消化,具現化,1,天喰環は食べたものの特徴を再現することができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_638,波動ねじれの個性は？,波動,螺旋,振動,衝撃波,1,波動ねじれは体から螺旋状の衝撃波を放つことができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_639,通形ミリオの個性は？,透過,すり抜け,透明化,無効化,1,通形ミリオは体を透過させることができます。,1
漫画,僕のヒーローアカデミア,キャラクター,HHQ_640,デクがオールマイトから受け継いだ個性は？,ワン・フォー・オール,デトロイトスマッシュ,ユナイテッドステイツオブスマッシュ,フルカウル,1,ワン・フォー・オールは代々受け継がれてきた個性です。,1
漫画,僕のヒーローアカデミア,設定・用語,HHQ_641,個性を悪用する犯罪者を何と呼ぶ？,ヴィラン,ヒーロー,警察官,市民,1,個性を悪用する犯罪者はヴィランと呼ばれます。,1
漫画,僕のヒーローアカデミア,設定・用語,HHQ_642,ヒーローを育成する専門学校の名前は？,雄英高校,ヒーローアカデミー,個性学園,能力開発校,1,雄英高校が代表的なヒーロー育成学校です。,1
漫画,僕のヒーローアカデミア,設定・用語,HHQ_643,ヒーローが使用する特殊なコスチュームを何と呼ぶ？,ヒーロースーツ,コスチューム,戦闘服,個性服,2,ヒーローが着用する特殊な衣装はコスチュームと呼ばれます。,1
漫画,僕のヒーローアカデミア,設定・用語,HHQ_644,個性のない状態を何と呼ぶ？,無個性,個性なし,凡人,ノーマル,1,個性を持っていない状態は無個性と呼ばれます。,1
漫画,僕のヒーローアカデミア,設定・用語,HHQ_645,ヒーローとヴィランが戦う社会を何と呼ぶ？,超常社会,個性社会,ヒーロー社会,ヴィラン社会,1,個性を持つ人々が大多数を占める社会は超常社会と呼ばれます。,1
漫画,僕のヒーローアカデミア,設定・用語,HHQ_646,オールマイトの引退を告げた戦いの場所は？,神野区,雄英高校,USJ,訓練場,1,オールマイトとオール・フォー・ワンの戦いは神野区で行われました。,1
漫画,僕のヒーローアカデミア,設定・用語,HHQ_647,雄英高校の入学試験で行われる実技試験の名前は？,仮想ヴィラン討伐,実戦訓練,個性テスト,模擬戦闘,1,仮想ヴィラン討伐です。,1
漫画,僕のヒーローアカデミア,設定・用語,HHQ_648,ヒーローが活動するために必要なライセンスの名前は？,仮免,プロヒーローライセンス,ヒーロー認定証,個性使用許可証,1,ヒーローとして活動するには仮免（仮免許）が必要です。,2
漫画,僕のヒーローアカデミア,設定・用語,HHQ_649,オール・フォー・ワンの個性は？,個性強奪,個性創造,個性共有,個性吸収,1,オール・フォー・ワンは他者の個性を奪い、与えることができます。,1
漫画,僕のヒーローアカデミア,設定・用語,HHQ_650,雄英高校の体育祭で行われる競技は？,障害物競走,騎馬戦,バトルロイヤル,チーム対抗戦,1,体育祭では障害物競走が行われます。,1
漫画,僕のヒーローアカデミア,設定・用語,HHQ_651,USJとは何の略？,ウルトラ・スーパー・ジャンプ,アンフォアセーン・シミュレーション・ジョイント,ユニバーサル・スタジオ・ジャパン,ウルトラスーパーヒーロー,2,USJは「Unforeseen Simulation Joint」の略です。,1
漫画,僕のヒーローアカデミア,設定・用語,HHQ_652,ヒーローが敵を捕縛する際に使用する道具を何と呼ぶ？,捕縛布,捕縛具,逮捕具,拘束具,1,イレイザー・ヘッドなどが使用するものは捕縛布です。,2
漫画,僕のヒーローアカデミア,設定・用語,HHQ_653,「個性因子」とは何？,個性の源,個性の分類,個性の名称,個性の力,1,個性因子は個性の発現に関わるものです。,2
漫画,僕のヒーローアカデミア,設定・用語,HHQ_654,ヴィラン連合の目的は？,ヒーロー社会の崩壊,世界の支配,個性社会の確立,個性を持つ者への復讐,1,ヴィラン連合はヒーロー社会の崩壊を目指しています。,2
漫画,僕のヒーローアカデミア,設定・用語,HHQ_655,「脳無」とは何？,改造人間,人工生命体,個性強化人間,ロボット,1,脳無は死体をベースに複数の個性を移植された改造人間です。,1
漫画,僕のヒーローアカデミア,設定・用語,HHQ_656,雄英高校の寮の名前は？,ハイツアライアンス,ヒーローズマンション,アライアンス寮,雄英寮,1,雄英高校の寮はハイツアライアンスです。,1
漫画,僕のヒーローアカデミア,設定・用語,HHQ_657,ヒーロービルボードチャートJPで、トップヒーローの順位付けに使用される要素は？,解決数、貢献度、国民の支持率,個性強度、体力、知力,戦闘能力、人柄、人気,ヴィラン討伐数、救助数、知名度,1,解決数、貢献度、国民の支持率が重視されます。,2
漫画,僕のヒーローアカデミア,設定・用語,HHQ_658,「PLUS ULTRA（プルスウルトラ）」とはどういう意味？,さらに向こうへ,もっと強く,諦めるな,限界を超える,1,「さらに向こうへ」という意味です。,1
漫画,僕のヒーローアカデミア,設定・用語,HHQ_659,雄英高校の校訓は？,個性を磨け、常に前へ,さらなる高みへ、超えていけ,個性と向き合い、未来を掴む,平和と正義のために,1,雄英高校の校訓は「さらなる高みへ」です。,3
漫画,僕のヒーローアカデミア,設定・用語,HHQ_660,インターンシップとは、ヒーローの何を学ぶために行われる？,実戦経験,個性開発,座学,チームワーク,1,インターンシップは実戦経験を積むために行われます。,2
漫画,僕のヒーローアカデミア,設定・用語,HHQ_661,デクが使用する「フルカウル」とは、何の技術？,全身にワン・フォー・オールを巡らせる,個性を強化する,攻撃力を高める,防御力を高める,1,フルカウルは全身にワン・フォー・オールを巡らせる技術です。,1
漫画,僕のヒーローアカデミア,設定・用語,HHQ_662,「個性婚」とは何？,個性のために結婚すること,個性を考慮して結婚すること,個性を持つ者同士の結婚,個性を共有する結婚,2,個性を考慮して結婚する行為です。,2
漫画,僕のヒーローアカデミア,設定・用語,HHQ_663,「特異点」とは、個性社会において何を指す？,個性の暴走,個性の進化の頂点,個性の消失,個性を持つ者の限界,2,個性の進化の頂点、あるいは予測不能な進化を指します。,3
漫画,僕のヒーローアカデミア,設定・用語,HHQ_664,死穢八斎會の目的は？,個性のない世界を作る,個性を取り戻す,個性社会を支配する,個性の進化を止める,1,死穢八斎會は個性のない世界を目指していました。,2
漫画,僕のヒーローアカデミア,設定・用語,HHQ_665,「治癒」の個性を持つエリの血には、何が含まれている？,個性を消す成分,個性を強化する成分,個性を増殖させる成分,個性を吸収する成分,1,エリの血には個性を消す成分が含まれています。,2
漫画,僕のヒーローアカデミア,設定・用語,HHQ_666,ヒーロー公安委員会とは、何の組織？,ヒーローを統括する組織,ヴィランを捕らえる組織,個性研究機関,一般市民を守る組織,1,ヒーローを統括し、管理する組織です。,2
漫画,僕のヒーローアカデミア,設定・用語,HHQ_667,「OFA」とは何の略？,ワン・フォー・オール,オール・フォー・ワン,オリジナル・ファイティング・アーツ,オーバー・フォース・アタック,1,ワン・フォー・オールの略です。,1
漫画,僕のヒーローアカデミア,設定・用語,HHQ_668,「AFO」とは何の略？,オール・フォー・ワン,ワン・フォー・オール,アサルト・フォース・オペレーション,アブソリュート・フォース・アウト,1,オール・フォー・ワンの略です。,1
漫画,僕のヒーローアカデミア,設定・用語,HHQ_669,雄英高校のビッグ3とは誰？,通形ミリオ、天喰環、波動ねじれ,緑谷出久、爆豪勝己、轟焦凍,切島鋭児郎、上鳴電気、瀬呂範太,飯田天哉、麗日お茶子、八百万百,1,雄英高校のビッグ3は通形ミリオ、天喰環、波動ねじれです。,1
漫画,僕のヒーローアカデミア,設定・用語,HHQ_670,「黒鞭」は、デクが継承したワン・フォー・オールの歴代個性の一つで、何の個性？,鞭を出す,体を伸ばす,硬化する,電気を出す,1,黒鞭は体から鞭のようなものを出す個性です。,2
漫画,僕のヒーローアカデミア,設定・用語,HHQ_671,「浮遊」は、デクが継承したワン・フォー・オールの歴代個性の一つで、何の個性？,空を飛ぶ,浮く,重力を操る,宙に浮く,2,浮遊は体を浮かせることができる個性です。,2
漫画,僕のヒーローアカデミア,設定・用語,HHQ_672,「危機感知」は、デクが継承したワン・フォー・オールの歴代個性の一つで、何の個性？,危険を察知する,未来予知,攻撃を回避する,相手の動きを読む,1,危機感知は危険を察知する個性です。,2
漫画,僕のヒーローアカデミア,設定・用語,HHQ_673,「煙幕」は、デクが継承したワン・フォー・オールの歴代個性の一つで、何の個性？,煙を出す,視界を遮る,煙で攻撃する,煙で隠れる,1,煙幕は体から煙を発生させる個性です。,2
漫画,僕のヒーローアカデミア,設定・用語,HHQ_674,「発勁」は、デクが継承したワン・フォー・オールの歴代個性の一つで、何の個性？,運動エネルギーを溜め込む,衝撃波を放つ,体を強化する,力を増幅する,1,発勁は運動エネルギーを溜め込み、放出する個性です。,2
漫画,僕のヒーローアカデミア,設定・用語,HHQ_675,「変速」は、デクが継承したワン・フォー・オールの歴代個性の一つで、何の個性？,速度を変化させる,加速する,減速する,瞬時に移動する,1,変速は速度を変化させる個性です。,2
漫画,僕のヒーローアカデミア,設定・用語,HHQ_676,「個性強制解除薬」とは、何のために開発された？,個性を消すため,個性を弱めるため,個性を強化するため,個性を一時的に停止するため,1,個性を消すために開発されました。,2
漫画,僕のヒーローアカデミア,設定・用語,HHQ_677,「個性再生薬」とは、何のために開発された？,個性を戻すため,個性を再生するため,個性を治療するため,個性を強化するため,1,個性を戻すために開発されました。,2
漫画,僕のヒーローアカデミア,設定・用語,HHQ_678,「超常解放戦線」とは、何を目的とする組織？,個性社会の解放,ヴィラン社会の構築,ヒーロー社会の打倒,平和な社会の実現,1,超常解放戦線は個性社会の解放とヒーロー社会の打倒を目指します。,2
漫画,僕のヒーローアカデミア,設定・用語,HHQ_679,「トゥルーフォーム」とは、オールマイトの何の姿？,本来の姿,力を失った姿,戦闘形態,全盛期の姿,1,オールマイトの筋肉隆々の本来の姿です。,1
漫画,僕のヒーローアカデミア,設定・用語,HHQ_680,雄英高校の教員で、寮長を務める人物は？,根津校長,オールマイト,相澤消太,ブラドキング,4,ブラドキングが寮長です。,2
漫画,僕のヒーローアカデミア,その他,HHQ_681,緑谷出久がオールマイトに出会ったのはどこ？,学校の帰り道,ヴィランに襲われた時,訓練場,雄英高校,1,デクがヴィランに襲われた際にオールマイトと出会いました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_682,爆豪勝己が緑谷出久を呼ぶ時の呼び方は？,デク,イズク,ミドリヤ,カス,1,爆豪は緑谷を出久ではなく「デク」と呼びます。,1
漫画,僕のヒーローアカデミア,その他,HHQ_683,緑谷出久がオールマイトからワン・フォー・オールを受け継ぐために行った特訓は？,ゴミ捨て場の清掃,筋力トレーニング,個性訓練,模擬戦闘,1,オールマイトの指導でゴミ捨て場の清掃をしました。,1
漫画,僕のヒーローアカデミア,その他,HHQ_684,雄英高校の入学試験で、緑谷出久が助けた人物は？,麗日お茶子,飯田天哉,爆豪勝己,轟焦凍,1,緑谷は麗日お茶子を助けました。,1
漫画,僕のヒーローアカデミア,その他,HHQ_685,USJ襲撃事件で、相澤消太が負った怪我は？,腕の骨折,脚の骨折,顔の損傷,内臓損傷,3,相澤消太は顔に大きな損傷を負いました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_686,雄英高校の体育祭で、緑谷出久が騎馬戦で組んだ仲間は？,麗日お茶子、常闇踏陰、峰田実,爆豪勝己、飯田天哉、轟焦凍,麗日お茶子、飯田天哉、轟焦凍,常闇踏陰、峰田実、八百万百,1,麗日お茶子、常闇踏陰、峰田実と組みました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_687,轟焦凍が体育祭で左半身の炎の個性を使わなかった理由は？,父親の個性だから,制御できないから,隠していたから,まだ未熟だったから,1,轟焦凍は父親の個性を使いたくありませんでした。,2
漫画,僕のヒーローアカデミア,その他,HHQ_688,ステイン（ヒーロー殺し）がヒーローを襲った理由は？,偽物のヒーローを排除するため,ヒーロー社会を憎んでいるから,名声が欲しかったから,金が欲しかったから,1,ステインは偽物のヒーローを排除することを目的としていました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_689,雄英高校の期末試験で、緑谷出久と爆豪勝己が組んで戦った相手は？,オールマイト,相澤消太,プレゼント・マイク,エンデヴァー,1,オールマイトと戦いました。,1
漫画,僕のヒーローアカデミア,その他,HHQ_690,林間合宿で、ヴィラン連合に襲撃された際、爆豪勝己が拉致された理由は？,個性を狙われたから,ヴィランに協力するため,たまたまそこにいたから,デクを誘き出すため,1,爆豪の個性を狙われ、ヴィランにスカウトされました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_691,神野区決戦で、オールマイトがオール・フォー・ワンに最後の一撃を放った技の名前は？,ユナイテッドステイツオブスマッシュ,デトロイトスマッシュ,テキサススマッシュ,カリフォルニアスマッシュ,1,最後の一撃は「ユナイテッドステイツオブスマッシュ」です。,1
漫画,僕のヒーローアカデミア,その他,HHQ_692,プロヒーロー仮免試験で、緑谷出久が助けた子供の名前は？,かっちゃん,コータ,エリ,シュウ,2,デクが助けた子供はコータです。,2
漫画,僕のヒーローアカデミア,その他,HHQ_693,インターンシップで、デクがオーバーホールの能力を知るきっかけとなった人物は？,エリ,ファットガム,サー・ナイトアイ,ミリオ,1,エリの能力を見てオーバーホールの個性を知りました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_694,文化祭で、雄英高校A組が披露したものは？,バンド演奏,演劇,ダンス,お化け屋敷,1,A組はバンド演奏を披露しました。,1
漫画,僕のヒーローアカデミア,その他,HHQ_695,デクが「黒鞭」の個性を発現させたきっかけは？,精神的な高揚,危機的な状況,修行中,夢の中,2,危機的な状況で黒鞭が発現しました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_696,エンデヴァーがNo.1ヒーローになった後、彼が最初に達成したことは？,ヴィランの逮捕,家族との和解,国民からの支持獲得,平和の象徴となること,2,エンデヴァーは家族との関係改善を目指しました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_697,ホークスがヴィラン連合に潜入した目的は？,情報収集,仲間を増やすため,ヴィランの殲滅,オール・フォー・ワンの捕縛,1,ホークスはヴィラン連合の情報収集をしていました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_698,デクがオールマイトからワン・フォー・オールを継承した際に言われた言葉は？,「次は君だ」,「君ならできる」,「君はヒーローになれる」,「諦めるな」,1,オールマイトは「次は君だ」と告げました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_699,雄英高校の寮生活で、緑谷出久が爆豪勝己と和解した場所は？,部屋,リビング,訓練場,食堂,1,二人は互いの部屋で和解しました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_700,轟焦凍が父親の炎の個性を使うことを決意したきっかけは？,緑谷出久の言葉,体育祭での敗北,家族との交流,オールマイトの指導,1,緑谷出久の言葉がきっかけでした。,2
漫画,僕のヒーローアカデмия,その他,HHQ_701,ステインを捕らえるために奮闘したヒーローは？,エンデヴァー,ホークス,飯田天哉,オールマイト,3,飯田天哉がステインに襲われ、緑谷と轟が助太刀しました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_702,林間合宿でのヴィラン連合襲撃時、生徒たちが緊急避難した場所は？,校舎内,森の中,洞窟,避難シェルター,3,生徒たちは洞窟へ避難しました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_703,オールマイトが引退後、残されたヒーロー社会で最も重要な役割を担うのは？,デク,エンデヴァー,ホークス,ベスタジーニスト,2,エンデヴァーがNo.1ヒーローとなり、平和の象徴の役割を担いました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_704,インターンシップで、デクがサー・ナイトアイの事務所に所属した理由は？,オールマイトの推薦,ファットガムの紹介,個性研究のため,ヴィランの調査のため,1,オールマイトの推薦がありました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_705,文化祭で、A組のバンド演奏でボーカルを務めたのは？,耳郎響香,芦戸三奈,麗日お茶子,八百万百,1,耳郎響香がボーカルを務めました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_706,デクが「浮遊」の個性を発現させた時の状況は？,空中戦の最中,敵からの攻撃を回避する際,精神的な高揚時,訓練中,1,空中戦の最中に発現しました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_707,エンデヴァーが家族と和解するために最初に行ったことは？,謝罪,会話,食事,トレーニング,2,エンデヴァーは家族と会話を試みました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_708,ホークスが荼毘に正体がバレたきっかけは？,電話の会話,メールの内容,彼の言動,直接対決,3,ホークスの言動から荼毘に正体がバレました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_709,デクがオール・フォー・ワンに捕らえられたオールマイトを救出するために何をした？,単独で突入,警察に協力,ヒーローに助けを求める,爆豪たちと協力して策を練った,4,爆豪たちと協力してオールマイトを救出しました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_710,雄英高校の体育祭で、爆豪勝己が轟焦凍に勝利した際の気持ちは？,不満,喜び,達成感,後悔,1,爆豪は轟が本気を出さなかったことに不満を感じました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_711,ステインとの戦いで、緑谷出久が負った怪我は？,腕の骨折,脚の骨折,全身打撲,個性使用による反動,1,緑谷は腕を骨折しました。,2
漫画,僕のヒーローアカデミア,その他,HHQ_712,林間合宿でのヴィラン連合襲撃時、生徒たちが個性を使った理由は？,身を守るため,仲間を守るため,ヴィランを捕らえるため,訓練の一環として,1,生徒たちは身を守るために個性を使いました。,2
